persona_id,policy,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,initial_price_eur,final_price_eur,price_delta_eur
franz,baseline,False,False,True,abandoned,0,0,68.14,70.45,2.31
franz,baseline,False,False,True,abandoned,0,0,68.14,72.95,4.81
franz,baseline,False,False,True,abandoned,0,0,68.14,74.95,6.81
franz,baseline,False,False,True,abandoned,0,0,68.14,69.65,1.51
franz,baseline,False,False,True,abandoned,0,0,68.14,76.78,8.64
franz,baseline,False,False,True,abandoned,0,0,68.14,69.39,1.25
franz,baseline,False,False,True,abandoned,0,0,68.14,69.25,1.11
franz,baseline,False,False,True,abandoned,0,0,68.14,70.73,2.59
franz,baseline,False,False,True,abandoned,0,0,68.14,75.76,7.62
franz,baseline,False,False,True,abandoned,0,0,68.14,73.12,4.98
franz,baseline,False,False,True,abandoned,0,0,68.14,70.23,2.09
franz,baseline,False,False,True,abandoned,0,0,68.14,75.75,7.61
franz,baseline,False,False,True,abandoned,0,0,68.14,72.8,4.66
franz,baseline,False,False,True,abandoned,0,0,68.14,68.17,0.03
franz,baseline,False,False,True,abandoned,0,0,68.14,76.09,7.95
franz,baseline,False,False,True,abandoned,0,0,68.14,77.66,9.52
franz,baseline,False,False,True,abandoned,0,0,68.14,76.25,8.11
franz,baseline,False,False,True,abandoned,0,0,68.14,74.05,5.91
franz,baseline,False,False,True,abandoned,0,0,68.14,78.03,9.89
franz,baseline,False,False,True,abandoned,0,0,68.14,71.35,3.21
franz,baseline,False,False,True,abandoned,0,0,68.14,75.79,7.65
franz,baseline,False,False,True,abandoned,0,0,68.14,74.21,6.07
franz,baseline,False,False,True,abandoned,0,0,68.14,76.56,8.42
franz,baseline,False,False,True,abandoned,0,0,68.14,74.51,6.37
franz,baseline,False,False,True,abandoned,0,0,68.14,74.02,5.88
franz,baseline,False,False,True,abandoned,0,0,68.14,74.95,6.81
franz,baseline,False,False,True,abandoned,0,0,68.14,76.74,8.6
franz,baseline,False,False,True,abandoned,0,0,68.14,71.0,2.86
franz,baseline,False,False,True,abandoned,0,0,68.14,76.68,8.54
franz,baseline,False,False,True,abandoned,0,0,68.14,68.72,0.58
franz,baseline,False,False,True,abandoned,0,0,68.14,74.12,5.98
franz,baseline,False,False,True,abandoned,0,0,68.14,72.55,4.41
franz,baseline,False,False,True,abandoned,0,0,68.14,70.41,2.27
franz,baseline,False,False,True,abandoned,0,0,68.14,71.47,3.33
franz,baseline,False,False,True,abandoned,0,0,68.14,71.16,3.02
franz,baseline,False,False,True,abandoned,0,0,68.14,73.37,5.23
franz,baseline,False,False,True,abandoned,0,0,68.14,72.67,4.53
franz,baseline,False,False,True,abandoned,0,0,68.14,70.63,2.49
franz,baseline,False,False,True,abandoned,0,0,68.14,77.61,9.47
franz,baseline,True,False,False,converted,0,0,68.14,76.81,8.67
franz,baseline,False,False,True,abandoned,0,0,68.14,77.61,9.47
franz,baseline,False,False,True,abandoned,0,0,68.14,77.29,9.15
franz,baseline,False,False,True,abandoned,0,0,68.14,77.41,9.27
franz,baseline,False,False,True,abandoned,0,0,68.14,70.74,2.6
franz,baseline,False,False,True,abandoned,0,0,68.14,75.33,7.19
franz,baseline,False,False,True,abandoned,0,0,68.14,71.51,3.37
franz,baseline,True,False,False,converted,0,0,68.14,74.11,5.97
franz,baseline,False,False,True,abandoned,0,0,68.14,77.4,9.26
franz,baseline,True,False,False,converted,0,0,68.14,72.73,4.59
franz,baseline,False,False,True,abandoned,0,0,68.14,68.24,0.1
franz,baseline,False,False,True,abandoned,0,0,68.14,74.02,5.88
franz,baseline,False,False,True,abandoned,0,0,68.14,70.7,2.56
franz,baseline,False,False,True,abandoned,0,0,68.14,70.31,2.17
franz,baseline,False,False,True,abandoned,0,0,68.14,71.71,3.57
franz,baseline,False,False,True,abandoned,0,0,68.14,73.65,5.51
franz,baseline,False,False,True,abandoned,0,0,68.14,73.9,5.76
franz,baseline,False,False,True,abandoned,0,0,68.14,73.3,5.16
franz,baseline,False,False,True,abandoned,0,0,68.14,76.8,8.66
franz,baseline,True,False,False,converted,0,0,68.14,69.3,1.16
franz,baseline,False,False,True,abandoned,0,0,68.14,75.02,6.88
franz,baseline,False,False,True,abandoned,0,0,68.14,72.01,3.87
franz,baseline,False,False,True,abandoned,0,0,68.14,71.06,2.92
franz,baseline,False,False,True,abandoned,0,0,68.14,74.17,6.03
franz,baseline,False,False,True,abandoned,0,0,68.14,74.76,6.62
franz,baseline,False,False,True,abandoned,0,0,68.14,73.96,5.82
franz,baseline,False,False,True,abandoned,0,0,68.14,74.26,6.12
franz,baseline,False,False,True,abandoned,0,0,68.14,75.24,7.1
franz,baseline,False,False,True,abandoned,0,0,68.14,75.51,7.37
franz,baseline,False,False,True,abandoned,0,0,68.14,74.75,6.61
franz,baseline,False,False,True,abandoned,0,0,68.14,74.12,5.98
franz,baseline,False,False,True,abandoned,0,0,68.14,70.94,2.8
franz,baseline,False,False,True,abandoned,0,0,68.14,68.74,0.6
franz,baseline,False,False,True,abandoned,0,0,68.14,69.54,1.4
franz,baseline,False,False,True,abandoned,0,0,68.14,74.26,6.12
franz,baseline,False,False,True,abandoned,0,0,68.14,74.92,6.78
franz,baseline,False,False,True,abandoned,0,0,68.14,74.68,6.54
franz,baseline,False,False,True,abandoned,0,0,68.14,75.89,7.75
franz,baseline,False,False,True,abandoned,0,0,68.14,74.54,6.4
franz,baseline,False,False,True,abandoned,0,0,68.14,75.49,7.35
franz,baseline,False,False,True,abandoned,0,0,68.14,74.95,6.81
franz,baseline,False,False,True,abandoned,0,0,68.14,77.28,9.14
franz,baseline,False,False,True,abandoned,0,0,68.14,71.38,3.24
franz,baseline,False,False,True,abandoned,0,0,68.14,73.85,5.71
franz,baseline,False,False,True,abandoned,0,0,68.14,75.68,7.54
franz,baseline,False,False,True,abandoned,0,0,68.14,69.39,1.25
franz,baseline,False,False,True,abandoned,0,0,68.14,71.46,3.32
franz,baseline,False,False,True,abandoned,0,0,68.14,73.3,5.16
franz,baseline,False,False,True,abandoned,0,0,68.14,68.56,0.42
franz,baseline,False,False,True,abandoned,0,0,68.14,69.58,1.44
franz,baseline,False,False,True,abandoned,0,0,68.14,74.86,6.72
franz,baseline,False,False,True,abandoned,0,0,68.14,77.37,9.23
franz,baseline,False,False,True,abandoned,0,0,68.14,71.65,3.51
franz,baseline,False,False,True,abandoned,0,0,68.14,69.2,1.06
franz,baseline,False,False,True,abandoned,0,0,68.14,73.0,4.86
franz,baseline,False,True,False,advisor_routed,0,0,68.14,71.53,3.39
franz,baseline,False,False,True,abandoned,0,0,68.14,76.61,8.47
franz,baseline,False,False,True,abandoned,0,0,68.14,76.51,8.37
franz,baseline,False,False,True,abandoned,0,0,68.14,74.92,6.78
franz,baseline,False,False,True,abandoned,0,0,68.14,72.51,4.37
franz,baseline,False,False,True,abandoned,0,0,68.14,77.79,9.65
franz,baseline,False,False,True,abandoned,0,0,68.14,71.08,2.94
franz,baseline,False,False,True,abandoned,0,0,68.14,68.74,0.6
franz,baseline,False,False,True,abandoned,0,0,68.14,72.52,4.38
franz,baseline,False,False,True,abandoned,0,0,68.14,75.7,7.56
franz,baseline,False,False,True,abandoned,0,0,68.14,73.64,5.5
franz,baseline,False,False,True,abandoned,0,0,68.14,71.93,3.79
franz,baseline,False,False,True,abandoned,0,0,68.14,74.11,5.97
franz,baseline,False,False,True,abandoned,0,0,68.14,75.7,7.56
franz,baseline,False,False,True,abandoned,0,0,68.14,70.44,2.3
franz,baseline,False,False,True,abandoned,0,0,68.14,72.86,4.72
franz,baseline,False,False,True,abandoned,0,0,68.14,77.46,9.32
franz,baseline,False,False,True,abandoned,0,0,68.14,72.43,4.29
franz,baseline,False,False,True,abandoned,0,0,68.14,70.93,2.79
franz,baseline,False,False,True,abandoned,0,0,68.14,73.44,5.3
franz,baseline,False,False,True,abandoned,0,0,68.14,78.17,10.03
franz,baseline,False,False,True,abandoned,0,0,68.14,69.52,1.38
franz,baseline,False,False,True,abandoned,0,0,68.14,68.79,0.65
franz,baseline,False,False,True,abandoned,0,0,68.14,77.15,9.01
franz,baseline,False,False,True,abandoned,0,0,68.14,68.79,0.65
franz,baseline,False,False,True,abandoned,0,0,68.14,75.25,7.11
franz,baseline,False,False,True,abandoned,0,0,68.14,75.07,6.93
franz,baseline,False,False,True,abandoned,0,0,68.14,77.25,9.11
franz,baseline,False,False,True,abandoned,0,0,68.14,69.67,1.53
franz,baseline,False,False,True,abandoned,0,0,68.14,73.39,5.25
franz,baseline,False,False,True,abandoned,0,0,68.14,72.14,4.0
franz,baseline,False,False,True,abandoned,0,0,68.14,70.34,2.2
franz,baseline,False,False,True,abandoned,0,0,68.14,75.38,7.24
franz,baseline,False,False,True,abandoned,0,0,68.14,69.61,1.47
franz,baseline,False,False,True,abandoned,0,0,68.14,72.71,4.57
franz,baseline,False,False,True,abandoned,0,0,68.14,77.34,9.2
franz,baseline,False,False,True,abandoned,0,0,68.14,72.8,4.66
franz,baseline,False,False,True,abandoned,0,0,68.14,72.49,4.35
franz,baseline,False,False,True,abandoned,0,0,68.14,76.21,8.07
franz,baseline,False,False,True,abandoned,0,0,68.14,68.94,0.8
franz,baseline,False,False,True,abandoned,0,0,68.14,73.3,5.16
franz,baseline,False,False,True,abandoned,0,0,68.14,75.37,7.23
franz,baseline,False,False,True,abandoned,0,0,68.14,77.18,9.04
franz,baseline,False,False,True,abandoned,0,0,68.14,75.79,7.65
franz,baseline,False,False,True,abandoned,0,0,68.14,70.66,2.52
franz,baseline,False,False,True,abandoned,0,0,68.14,70.11,1.97
franz,baseline,False,False,True,abandoned,0,0,68.14,77.45,9.31
franz,baseline,False,False,True,abandoned,0,0,68.14,71.25,3.11
franz,baseline,False,False,True,abandoned,0,0,68.14,69.85,1.71
franz,baseline,False,False,True,abandoned,0,0,68.14,69.27,1.13
franz,baseline,False,False,True,abandoned,0,0,68.14,71.81,3.67
franz,baseline,False,False,True,abandoned,0,0,68.14,71.18,3.04
franz,baseline,False,False,True,abandoned,0,0,68.14,77.86,9.72
franz,baseline,False,False,True,abandoned,0,0,68.14,75.81,7.67
franz,baseline,False,False,True,abandoned,0,0,68.14,73.09,4.95
franz,baseline,False,False,True,abandoned,0,0,68.14,73.68,5.54
franz,baseline,False,False,True,abandoned,0,0,68.14,75.08,6.94
franz,baseline,True,False,False,converted,0,0,68.14,74.69,6.55
franz,baseline,False,False,True,abandoned,0,0,68.14,74.8,6.66
franz,baseline,False,True,False,advisor_routed,0,0,68.14,78.06,9.92
franz,baseline,True,False,False,converted,0,0,68.14,68.45,0.31
franz,baseline,False,False,True,abandoned,0,0,68.14,77.8,9.66
franz,baseline,False,False,True,abandoned,0,0,68.14,74.06,5.92
franz,baseline,False,False,True,abandoned,0,0,68.14,70.76,2.62
franz,baseline,False,False,True,abandoned,0,0,68.14,76.59,8.45
franz,baseline,False,False,True,abandoned,0,0,68.14,76.81,8.67
franz,baseline,False,False,True,abandoned,0,0,68.14,71.66,3.52
franz,baseline,False,False,True,abandoned,0,0,68.14,71.28,3.14
franz,baseline,False,False,True,abandoned,0,0,68.14,76.77,8.63
franz,baseline,False,False,True,abandoned,0,0,68.14,70.86,2.72
franz,baseline,False,False,True,abandoned,0,0,68.14,72.92,4.78
franz,baseline,False,True,False,advisor_routed,0,0,68.14,71.4,3.26
franz,baseline,False,False,True,abandoned,0,0,68.14,78.11,9.97
franz,baseline,False,False,True,abandoned,0,0,68.14,72.62,4.48
franz,baseline,False,False,True,abandoned,0,0,68.14,70.16,2.02
franz,baseline,False,False,True,abandoned,0,0,68.14,71.11,2.97
franz,baseline,False,False,True,abandoned,0,0,68.14,77.67,9.53
franz,baseline,False,False,True,abandoned,0,0,68.14,69.62,1.48
franz,baseline,False,False,True,abandoned,0,0,68.14,76.32,8.18
franz,baseline,False,False,True,abandoned,0,0,68.14,73.4,5.26
franz,baseline,False,False,True,abandoned,0,0,68.14,68.56,0.42
franz,baseline,False,False,True,abandoned,0,0,68.14,70.57,2.43
franz,baseline,False,False,True,abandoned,0,0,68.14,69.7,1.56
franz,baseline,False,False,True,abandoned,0,0,68.14,74.29,6.15
franz,baseline,False,False,True,abandoned,0,0,68.14,72.09,3.95
franz,baseline,False,False,True,abandoned,0,0,68.14,77.28,9.14
franz,baseline,False,False,True,abandoned,0,0,68.14,73.28,5.14
franz,baseline,False,False,True,abandoned,0,0,68.14,69.41,1.27
franz,baseline,False,False,True,abandoned,0,0,68.14,68.38,0.24
franz,baseline,False,False,True,abandoned,0,0,68.14,70.86,2.72
franz,baseline,False,False,True,abandoned,0,0,68.14,73.27,5.13
franz,baseline,False,False,True,abandoned,0,0,68.14,77.83,9.69
franz,baseline,False,False,True,abandoned,0,0,68.14,75.04,6.9
franz,baseline,False,False,True,abandoned,0,0,68.14,75.91,7.77
franz,baseline,False,False,True,abandoned,0,0,68.14,72.23,4.09
franz,baseline,True,False,False,converted,0,0,68.14,68.97,0.83
franz,baseline,True,False,False,converted,0,0,68.14,76.72,8.58
franz,baseline,False,False,True,abandoned,0,0,68.14,72.16,4.02
franz,baseline,False,False,True,abandoned,0,0,68.14,75.33,7.19
franz,baseline,False,False,True,abandoned,0,0,68.14,72.85,4.71
franz,baseline,False,False,True,abandoned,0,0,68.14,75.71,7.57
franz,baseline,False,False,True,abandoned,0,0,68.14,69.34,1.2
franz,baseline,False,False,True,abandoned,0,0,68.14,73.71,5.57
franz,baseline,False,False,True,abandoned,0,0,68.14,75.5,7.36
franz,baseline,False,False,True,abandoned,0,0,68.14,71.53,3.39
franz,baseline,False,False,True,abandoned,0,0,68.14,75.2,7.06
franz,baseline,False,False,True,abandoned,0,0,68.14,70.43,2.29
franz,baseline,False,False,True,abandoned,0,0,68.14,69.58,1.44
franz,baseline,True,False,False,converted,0,0,68.14,76.12,7.98
franz,baseline,True,False,False,converted,0,0,68.14,72.44,4.3
franz,baseline,False,False,True,abandoned,0,0,68.14,74.49,6.35
franz,baseline,False,False,True,abandoned,0,0,68.14,72.09,3.95
franz,baseline,False,False,True,abandoned,0,0,68.14,68.47,0.33
franz,baseline,False,False,True,abandoned,0,0,68.14,74.93,6.79
franz,baseline,False,False,True,abandoned,0,0,68.14,71.42,3.28
franz,baseline,False,False,True,abandoned,0,0,68.14,74.93,6.79
franz,baseline,False,False,True,abandoned,0,0,68.14,75.93,7.79
franz,baseline,False,False,True,abandoned,0,0,68.14,77.25,9.11
franz,baseline,False,False,True,abandoned,0,0,68.14,71.91,3.77
franz,baseline,False,False,True,abandoned,0,0,68.14,69.97,1.83
franz,baseline,False,False,True,abandoned,0,0,68.14,71.56,3.42
franz,baseline,False,False,True,abandoned,0,0,68.14,75.13,6.99
franz,baseline,True,False,False,converted,0,0,68.14,69.72,1.58
franz,baseline,True,False,False,converted,0,0,68.14,74.27,6.13
franz,baseline,False,False,True,abandoned,0,0,68.14,73.54,5.4
franz,baseline,False,False,True,abandoned,0,0,68.14,68.67,0.53
franz,baseline,False,False,True,abandoned,0,0,68.14,72.74,4.6
franz,baseline,False,False,True,abandoned,0,0,68.14,76.79,8.65
franz,baseline,False,False,True,abandoned,0,0,68.14,76.34,8.2
franz,baseline,False,False,True,abandoned,0,0,68.14,72.3,4.16
franz,baseline,False,False,True,abandoned,0,0,68.14,74.08,5.94
franz,baseline,False,False,True,abandoned,0,0,68.14,68.97,0.83
franz,baseline,False,False,True,abandoned,0,0,68.14,74.43,6.29
franz,baseline,False,False,True,abandoned,0,0,68.14,78.23,10.09
franz,baseline,False,False,True,abandoned,0,0,68.14,73.37,5.23
franz,baseline,False,False,True,abandoned,0,0,68.14,73.57,5.43
franz,baseline,False,False,True,abandoned,0,0,68.14,76.92,8.78
franz,baseline,False,False,True,abandoned,0,0,68.14,72.84,4.7
franz,baseline,False,False,True,abandoned,0,0,68.14,69.04,0.9
franz,baseline,False,False,True,abandoned,0,0,68.14,75.85,7.71
franz,baseline,False,False,True,abandoned,0,0,68.14,69.33,1.19
franz,baseline,False,True,False,advisor_routed,0,0,68.14,75.15,7.01
franz,baseline,True,False,False,converted,0,0,68.14,70.59,2.45
franz,baseline,False,False,True,abandoned,0,0,68.14,68.81,0.67
franz,baseline,False,False,True,abandoned,0,0,68.14,69.04,0.9
franz,baseline,False,False,True,abandoned,0,0,68.14,72.72,4.58
franz,baseline,False,False,True,abandoned,0,0,68.14,71.6,3.46
franz,baseline,False,False,True,abandoned,0,0,68.14,71.72,3.58
franz,baseline,False,False,True,abandoned,0,0,68.14,73.43,5.29
franz,baseline,False,False,True,abandoned,0,0,68.14,74.61,6.47
franz,baseline,False,False,True,abandoned,0,0,68.14,69.42,1.28
franz,baseline,False,False,True,abandoned,0,0,68.14,69.29,1.15
franz,baseline,False,False,True,abandoned,0,0,68.14,73.4,5.26
franz,baseline,False,False,True,abandoned,0,0,68.14,69.67,1.53
franz,baseline,False,False,True,abandoned,0,0,68.14,70.81,2.67
franz,baseline,True,False,False,converted,0,0,68.14,73.36,5.22
franz,baseline,False,False,True,abandoned,0,0,68.14,73.94,5.8
franz,baseline,False,False,True,abandoned,0,0,68.14,69.19,1.05
franz,baseline,False,False,True,abandoned,0,0,68.14,69.44,1.3
franz,baseline,False,False,True,abandoned,0,0,68.14,73.79,5.65
franz,baseline,False,False,True,abandoned,0,0,68.14,71.45,3.31
franz,baseline,False,False,True,abandoned,0,0,68.14,75.12,6.98
franz,baseline,False,False,True,abandoned,0,0,68.14,72.31,4.17
franz,baseline,False,False,True,abandoned,0,0,68.14,78.19,10.05
franz,baseline,False,False,True,abandoned,0,0,68.14,71.59,3.45
franz,baseline,False,False,True,abandoned,0,0,68.14,77.88,9.74
franz,baseline,False,False,True,abandoned,0,0,68.14,72.23,4.09
franz,baseline,False,False,True,abandoned,0,0,68.14,72.21,4.07
franz,baseline,False,False,True,abandoned,0,0,68.14,75.59,7.45
franz,baseline,False,False,True,abandoned,0,0,68.14,75.37,7.23
franz,baseline,False,True,False,advisor_routed,0,0,68.14,69.16,1.02
franz,baseline,False,False,True,abandoned,0,0,68.14,69.94,1.8
franz,baseline,True,False,False,converted,0,0,68.14,74.46,6.32
franz,baseline,False,False,True,abandoned,0,0,68.14,76.38,8.24
franz,baseline,False,False,True,abandoned,0,0,68.14,71.79,3.65
franz,baseline,False,False,True,abandoned,0,0,68.14,73.42,5.28
franz,baseline,False,False,True,abandoned,0,0,68.14,69.96,1.82
franz,baseline,False,False,True,abandoned,0,0,68.14,78.22,10.08
franz,baseline,False,False,True,abandoned,0,0,68.14,77.96,9.82
franz,baseline,False,False,True,abandoned,0,0,68.14,74.83,6.69
franz,baseline,False,False,True,abandoned,0,0,68.14,76.94,8.8
franz,baseline,False,False,True,abandoned,0,0,68.14,74.89,6.75
franz,baseline,True,False,False,converted,0,0,68.14,76.63,8.49
franz,baseline,False,False,True,abandoned,0,0,68.14,74.72,6.58
franz,baseline,True,False,False,converted,0,0,68.14,75.02,6.88
franz,baseline,False,False,True,abandoned,0,0,68.14,72.47,4.33
franz,baseline,False,False,True,abandoned,0,0,68.14,75.82,7.68
franz,baseline,False,False,True,abandoned,0,0,68.14,72.19,4.05
franz,baseline,False,False,True,abandoned,0,0,68.14,75.57,7.43
franz,baseline,False,False,True,abandoned,0,0,68.14,69.66,1.52
franz,baseline,False,False,True,abandoned,0,0,68.14,72.01,3.87
franz,baseline,False,False,True,abandoned,0,0,68.14,71.16,3.02
franz,baseline,False,True,False,advisor_routed,0,0,68.14,69.57,1.43
franz,baseline,False,False,True,abandoned,0,0,68.14,77.76,9.62
franz,baseline,False,False,True,abandoned,0,0,68.14,73.27,5.13
franz,baseline,False,False,True,abandoned,0,0,68.14,73.86,5.72
franz,baseline,False,False,True,abandoned,0,0,68.14,70.69,2.55
franz,baseline,False,False,True,abandoned,0,0,68.14,73.27,5.13
franz,baseline,False,False,True,abandoned,0,0,68.14,73.68,5.54
franz,baseline,False,False,True,abandoned,0,0,68.14,78.03,9.89
franz,baseline,False,False,True,abandoned,0,0,68.14,74.53,6.39
franz,baseline,False,False,True,abandoned,0,0,68.14,71.79,3.65
franz,baseline,False,False,True,abandoned,0,0,68.14,77.71,9.57
franz,baseline,False,False,True,abandoned,0,0,68.14,74.4,6.26
franz,baseline,False,False,True,abandoned,0,0,68.14,75.22,7.08
franz,baseline,False,False,True,abandoned,0,0,68.14,73.14,5.0
franz,baseline,False,False,True,abandoned,0,0,68.14,72.18,4.04
franz,baseline,False,False,True,abandoned,0,0,68.14,76.03,7.89
franz,baseline,False,False,True,abandoned,0,0,68.14,75.37,7.23
franz,baseline,False,False,True,abandoned,0,0,68.14,77.27,9.13
franz,baseline,False,False,True,abandoned,0,0,68.14,68.45,0.31
franz,baseline,False,False,True,abandoned,0,0,68.14,68.87,0.73
franz,baseline,False,False,True,abandoned,0,0,68.14,73.55,5.41
franz,baseline,False,False,True,abandoned,0,0,68.14,74.34,6.2
franz,baseline,False,False,True,abandoned,0,0,68.14,69.59,1.45
franz,baseline,False,False,True,abandoned,0,0,68.14,74.76,6.62
franz,baseline,False,False,True,abandoned,0,0,68.14,68.14,0.0
franz,baseline,False,False,True,abandoned,0,0,68.14,77.87,9.73
franz,baseline,False,False,True,abandoned,0,0,68.14,70.52,2.38
franz,baseline,False,False,True,abandoned,0,0,68.14,71.96,3.82
franz,baseline,True,False,False,converted,0,0,68.14,70.81,2.67
franz,baseline,False,False,True,abandoned,0,0,68.14,73.74,5.6
franz,baseline,False,False,True,abandoned,0,0,68.14,77.19,9.05
franz,baseline,False,False,True,abandoned,0,0,68.14,68.51,0.37
franz,baseline,False,False,True,abandoned,0,0,68.14,73.66,5.52
franz,baseline,False,False,True,abandoned,0,0,68.14,73.52,5.38
franz,baseline,False,False,True,abandoned,0,0,68.14,78.09,9.95
franz,baseline,False,False,True,abandoned,0,0,68.14,69.01,0.87
franz,baseline,False,False,True,abandoned,0,0,68.14,72.16,4.02
franz,baseline,False,False,True,abandoned,0,0,68.14,78.02,9.88
franz,baseline,False,False,True,abandoned,0,0,68.14,73.42,5.28
franz,baseline,False,False,True,abandoned,0,0,68.14,77.3,9.16
franz,baseline,False,False,True,abandoned,0,0,68.14,71.83,3.69
franz,baseline,False,False,True,abandoned,0,0,68.14,71.69,3.55
franz,baseline,False,False,True,abandoned,0,0,68.14,75.72,7.58
franz,baseline,False,False,True,abandoned,0,0,68.14,75.89,7.75
franz,baseline,False,False,True,abandoned,0,0,68.14,76.05,7.91
franz,baseline,False,False,True,abandoned,0,0,68.14,76.15,8.01
franz,baseline,False,False,True,abandoned,0,0,68.14,72.44,4.3
franz,baseline,False,False,True,abandoned,0,0,68.14,74.39,6.25
franz,baseline,False,False,True,abandoned,0,0,68.14,74.33,6.19
franz,baseline,False,True,False,advisor_routed,0,0,68.14,68.93,0.79
franz,baseline,False,False,True,abandoned,0,0,68.14,70.92,2.78
franz,baseline,False,False,True,abandoned,0,0,68.14,77.35,9.21
franz,baseline,False,False,True,abandoned,0,0,68.14,72.57,4.43
franz,baseline,False,False,True,abandoned,0,0,68.14,74.69,6.55
franz,baseline,False,False,True,abandoned,0,0,68.14,74.66,6.52
franz,baseline,True,False,False,converted,0,0,68.14,77.65,9.51
franz,baseline,False,False,True,abandoned,0,0,68.14,74.45,6.31
franz,baseline,False,False,True,abandoned,0,0,68.14,76.5,8.36
franz,baseline,False,False,True,abandoned,0,0,68.14,74.51,6.37
franz,baseline,False,False,True,abandoned,0,0,68.14,76.63,8.49
franz,baseline,False,False,True,abandoned,0,0,68.14,73.56,5.42
franz,baseline,False,False,True,abandoned,0,0,68.14,76.67,8.53
franz,baseline,False,False,True,abandoned,0,0,68.14,71.88,3.74
franz,baseline,False,False,True,abandoned,0,0,68.14,68.34,0.2
franz,baseline,False,False,True,abandoned,0,0,68.14,75.39,7.25
franz,baseline,False,False,True,abandoned,0,0,68.14,71.14,3.0
franz,baseline,False,False,True,abandoned,0,0,68.14,76.52,8.38
franz,baseline,False,False,True,abandoned,0,0,68.14,73.04,4.9
franz,baseline,False,False,True,abandoned,0,0,68.14,76.91,8.77
franz,baseline,False,False,True,abandoned,0,0,68.14,75.96,7.82
franz,baseline,False,False,True,abandoned,0,0,68.14,69.48,1.34
franz,baseline,False,False,True,abandoned,0,0,68.14,78.27,10.13
franz,baseline,True,False,False,converted,0,0,68.14,72.09,3.95
franz,baseline,False,False,True,abandoned,0,0,68.14,73.29,5.15
franz,baseline,False,False,True,abandoned,0,0,68.14,73.57,5.43
franz,baseline,False,False,True,abandoned,0,0,68.14,71.26,3.12
franz,baseline,False,False,True,abandoned,0,0,68.14,72.86,4.72
franz,baseline,False,False,True,abandoned,0,0,68.14,72.96,4.82
franz,baseline,False,False,True,abandoned,0,0,68.14,70.47,2.33
franz,baseline,False,False,True,abandoned,0,0,68.14,73.29,5.15
franz,baseline,False,False,True,abandoned,0,0,68.14,74.18,6.04
franz,baseline,False,False,True,abandoned,0,0,68.14,72.16,4.02
franz,baseline,False,False,True,abandoned,0,0,68.14,69.29,1.15
franz,baseline,False,False,True,abandoned,0,0,68.14,68.41,0.27
franz,baseline,False,False,True,abandoned,0,0,68.14,72.66,4.52
franz,baseline,False,False,True,abandoned,0,0,68.14,76.52,8.38
franz,baseline,False,False,True,abandoned,0,0,68.14,70.57,2.43
franz,baseline,False,True,False,advisor_routed,0,0,68.14,73.03,4.89
franz,baseline,False,False,True,abandoned,0,0,68.14,71.02,2.88
franz,baseline,False,False,True,abandoned,0,0,68.14,77.15,9.01
franz,baseline,True,False,False,converted,0,0,68.14,68.16,0.02
franz,baseline,False,False,True,abandoned,0,0,68.14,70.31,2.17
franz,baseline,True,False,False,converted,0,0,68.14,76.55,8.41
franz,baseline,False,False,True,abandoned,0,0,68.14,70.32,2.18
franz,baseline,False,False,True,abandoned,0,0,68.14,75.2,7.06
franz,baseline,False,False,True,abandoned,0,0,68.14,75.26,7.12
franz,baseline,False,False,True,abandoned,0,0,68.14,76.32,8.18
franz,baseline,False,False,True,abandoned,0,0,68.14,73.65,5.51
franz,baseline,False,False,True,abandoned,0,0,68.14,75.93,7.79
franz,baseline,False,False,True,abandoned,0,0,68.14,70.37,2.23
franz,baseline,False,False,True,abandoned,0,0,68.14,70.5,2.36
franz,baseline,False,False,True,abandoned,0,0,68.14,74.83,6.69
franz,baseline,False,False,True,abandoned,0,0,68.14,73.69,5.55
franz,baseline,False,False,True,abandoned,0,0,68.14,75.57,7.43
franz,baseline,False,False,True,abandoned,0,0,68.14,76.66,8.52
franz,baseline,False,True,False,advisor_routed,0,0,68.14,70.54,2.4
franz,baseline,False,False,True,abandoned,0,0,68.14,74.18,6.04
franz,baseline,False,False,True,abandoned,0,0,68.14,75.86,7.72
franz,baseline,False,False,True,abandoned,0,0,68.14,76.64,8.5
franz,baseline,False,False,True,abandoned,0,0,68.14,69.88,1.74
franz,baseline,False,False,True,abandoned,0,0,68.14,77.29,9.15
franz,baseline,False,False,True,abandoned,0,0,68.14,77.1,8.96
franz,baseline,False,False,True,abandoned,0,0,68.14,73.04,4.9
franz,baseline,True,False,False,converted,0,0,68.14,75.6,7.46
franz,baseline,False,False,True,abandoned,0,0,68.14,70.33,2.19
franz,baseline,False,False,True,abandoned,0,0,68.14,77.2,9.06
franz,baseline,True,False,False,converted,0,0,68.14,74.26,6.12
franz,baseline,False,False,True,abandoned,0,0,68.14,69.31,1.17
franz,baseline,False,False,True,abandoned,0,0,68.14,74.35,6.21
franz,baseline,False,False,True,abandoned,0,0,68.14,71.41,3.27
franz,baseline,False,False,True,abandoned,0,0,68.14,74.24,6.1
franz,baseline,False,False,True,abandoned,0,0,68.14,78.06,9.92
franz,baseline,False,False,True,abandoned,0,0,68.14,73.98,5.84
franz,baseline,False,False,True,abandoned,0,0,68.14,78.35,10.21
