persona_id,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,steps_visited,initial_price_eur,final_price_eur,price_delta_eur,outcome_reason
franz,0,0,1,abandoned,1,0,4,68.14,71.65,3.51,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,8,68.14,69.2,1.06,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.0,4.86,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,71.53,3.39,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,2,2,7,68.14,76.61,8.47,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.51,8.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,3,68.14,74.92,6.78,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.51,4.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.79,9.65,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,71.08,2.94,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,68.74,0.6,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.52,4.38,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.7,7.56,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.64,5.5,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.93,3.79,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.11,5.97,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,75.7,7.56,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,70.44,2.3,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,72.86,4.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.46,9.32,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.43,4.29,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.93,2.79,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,73.44,5.3,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.17,10.03,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,69.52,1.38,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,68.79,0.65,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,77.15,9.01,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,68.79,0.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.25,7.11,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.07,6.93,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.25,9.11,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.67,1.53,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,73.39,5.25,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,72.14,4.0,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.34,2.2,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.38,7.24,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,69.61,1.47,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.71,4.57,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.34,9.2,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.8,4.66,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,1,1,8,68.14,72.49,4.35,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,76.21,8.07,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,68.94,0.8,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,73.3,5.16,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.37,7.23,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.18,9.04,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,75.79,7.65,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,70.66,2.52,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.11,1.97,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,77.45,9.31,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,71.25,3.11,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,69.85,1.71,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.27,1.13,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,71.81,3.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.18,3.04,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.86,9.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,75.81,7.67,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,73.09,4.95,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,73.68,5.54,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.08,6.94,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,74.69,6.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.8,6.66,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,78.06,9.92,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,1,0,7,68.14,68.45,0.31,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.8,9.66,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.06,5.92,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.76,2.62,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.59,8.45,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.81,8.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,71.66,3.52,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,71.28,3.14,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,76.77,8.63,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.86,2.72,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,72.92,4.78,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,71.4,3.26,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,1,0,4,68.14,78.11,9.97,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.62,4.48,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.16,2.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.11,2.97,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.67,9.53,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.62,1.48,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,5,68.14,76.32,8.18,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.4,5.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.56,0.42,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,70.57,2.43,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,69.7,1.56,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,74.29,6.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.09,3.95,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.28,9.14,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,73.28,5.14,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,69.41,1.27,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,68.38,0.24,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.86,2.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,73.27,5.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.83,9.69,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.04,6.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,75.91,7.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.23,4.09,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,68.97,0.83,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,76.72,8.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,72.16,4.02,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,75.33,7.19,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,72.85,4.71,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.71,7.57,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.34,1.2,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,73.71,5.57,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,75.5,7.36,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,71.53,3.39,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.2,7.06,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.43,2.29,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,69.58,1.44,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,2,0,8,68.14,76.12,7.98,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,72.44,4.3,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.49,6.35,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.09,3.95,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,68.47,0.33,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.93,6.79,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,71.42,3.28,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,74.93,6.79,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,75.93,7.79,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,77.25,9.11,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,71.91,3.77,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,69.97,1.83,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.56,3.42,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.13,6.99,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,5,68.14,69.72,1.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,74.27,6.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,73.54,5.4,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,68.67,0.53,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,2,1,8,68.14,72.74,4.6,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,76.79,8.65,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.34,8.2,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,5,68.14,72.3,4.16,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.08,5.94,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,68.97,0.83,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.43,6.29,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.23,10.09,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.37,5.23,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.57,5.43,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.92,8.78,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,72.84,4.7,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.04,0.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.85,7.71,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.33,1.19,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,75.15,7.01,Out-of-scope selection routed to advisor and excluded from conversion.
franz,1,0,0,converted,0,0,8,68.14,70.59,2.45,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,68.81,0.67,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.04,0.9,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,72.72,4.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.6,3.46,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.72,3.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.43,5.29,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,74.61,6.47,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,69.42,1.28,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.29,1.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,73.4,5.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.67,1.53,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.81,2.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,73.36,5.22,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.94,5.8,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.19,1.05,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,8,68.14,69.44,1.3,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,0,7,68.14,73.79,5.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.45,3.31,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,75.12,6.98,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,72.31,4.17,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,78.19,10.05,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,71.59,3.45,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,2,2,8,68.14,77.88,9.74,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,72.23,4.09,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.21,4.07,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,75.59,7.45,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.37,7.23,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,69.16,1.02,Out-of-scope selection routed to advisor and excluded from conversion.
franz,1,0,0,converted,1,1,8,68.14,69.94,1.8,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,74.46,6.32,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.38,8.24,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,71.79,3.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.42,5.28,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.96,1.82,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,3,3,7,68.14,78.22,10.08,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.96,9.82,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.83,6.69,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.94,8.8,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.89,6.75,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,76.63,8.49,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,74.72,6.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,75.02,6.88,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,72.47,4.33,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,75.82,7.68,Persona abandoned before online purchase completion.
franz,1,0,0,converted,3,3,8,68.14,72.19,4.05,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,75.57,7.43,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.66,1.52,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.01,3.87,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.16,3.02,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,69.57,1.43,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,1,0,4,68.14,77.76,9.62,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.27,5.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.86,5.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.69,2.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.27,5.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.68,5.54,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.03,9.89,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.53,6.39,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.79,3.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.71,9.57,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.4,6.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.22,7.08,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.14,5.0,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.18,4.04,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,76.03,7.89,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.37,7.23,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.27,9.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.45,0.31,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,68.87,0.73,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.55,5.41,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.34,6.2,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.59,1.45,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.76,6.62,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,68.14,0.0,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.87,9.73,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.52,2.38,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,71.96,3.82,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,5,68.14,70.81,2.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,73.74,5.6,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.19,9.05,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,68.51,0.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.66,5.52,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,73.52,5.38,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,78.09,9.95,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,69.01,0.87,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,72.16,4.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,78.02,9.88,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.42,5.28,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.3,9.16,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.83,3.69,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,71.69,3.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.72,7.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.89,7.75,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.05,7.91,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,76.15,8.01,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.44,4.3,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,74.39,6.25,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,74.33,6.19,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,68.93,0.79,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,1,1,4,68.14,70.92,2.78,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.35,9.21,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.57,4.43,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,74.69,6.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.66,6.52,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,0,8,68.14,77.65,9.51,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,74.45,6.31,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.5,8.36,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.51,6.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,76.63,8.49,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,73.56,5.42,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.67,8.53,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.88,3.74,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.34,0.2,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,75.39,7.25,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,71.14,3.0,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.52,8.38,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,5,68.14,73.04,4.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,76.91,8.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.96,7.82,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,69.48,1.34,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,78.27,10.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,72.09,3.95,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,73.29,5.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,73.57,5.43,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.26,3.12,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.86,4.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.96,4.82,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.47,2.33,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.29,5.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,74.18,6.04,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.16,4.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.29,1.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.41,0.27,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.66,4.52,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,76.52,8.38,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.57,2.43,Persona abandoned before online purchase completion.
