persona_id,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,steps_visited,initial_price_eur,final_price_eur,price_delta_eur,outcome_reason
franz,0,0,1,abandoned,0,0,5,68.14,78.23,10.09,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.3,5.16,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.74,1.6,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,73.99,5.85,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,76.36,8.22,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.14,2.0,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.04,6.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,68.37,0.23,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,8,68.14,75.53,7.39,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,73.07,4.93,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,74.46,6.32,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.76,1.62,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.13,5.99,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,70.51,2.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,73.91,5.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.15,9.01,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.03,7.89,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,76.35,8.21,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.9,2.76,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.26,1.12,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.22,10.08,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.07,5.93,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.55,5.41,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.08,5.94,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.81,7.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,69.4,1.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,72.83,4.69,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.84,3.7,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,69.68,1.54,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,77.75,9.61,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,6,68.14,69.51,1.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,73.48,5.34,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.6,8.46,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,77.97,9.83,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,75.96,7.82,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.02,6.88,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,76.13,7.99,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,68.24,0.1,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,70.56,2.42,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.49,5.35,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,74.44,6.3,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.04,0.9,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,76.38,8.24,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.32,2.18,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.41,0.27,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,74.58,6.44,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,68.32,0.18,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.03,8.89,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.08,8.94,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.51,1.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,71.94,3.8,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.9,6.76,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,2,2,8,68.14,71.99,3.85,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.67,2.53,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,69.01,0.87,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.06,1.92,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,78.01,9.87,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,72.82,4.68,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,74.78,6.64,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.14,7.0,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.36,7.22,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.13,7.99,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.43,5.29,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,1,68.14,69.62,1.48,Out-of-scope selection routed to advisor and excluded from conversion.
franz,0,0,1,abandoned,1,1,4,68.14,74.53,6.39,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.42,9.28,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.68,4.54,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,74.04,5.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.13,4.99,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.48,7.34,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.11,5.97,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,5,68.14,73.73,5.59,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.7,5.56,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.35,7.21,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.29,8.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.28,1.14,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.55,4.41,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.07,4.93,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.72,7.58,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,77.86,9.72,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,68.3,0.16,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,76.92,8.78,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.63,3.49,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.25,8.11,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,72.77,4.63,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,71.34,3.2,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,1,1,8,68.14,69.43,1.29,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,69.59,1.45,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,72.18,4.04,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,69.01,0.87,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,1,1,8,68.14,72.75,4.61,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,72.23,4.09,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,69.84,1.7,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,75.18,7.04,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.26,2.12,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,75.88,7.74,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,75.11,6.97,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,76.93,8.79,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,71.43,3.29,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,74.75,6.61,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,78.3,10.16,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,2,1,7,68.14,73.39,5.25,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.73,3.59,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.29,8.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,76.51,8.37,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.17,7.03,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.94,2.8,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,68.74,0.6,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.26,2.12,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,72.56,4.42,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,75.29,7.15,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,69.07,0.93,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.71,6.57,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.97,2.83,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.78,2.64,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.69,9.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.32,9.18,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.99,4.85,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,0,0,8,68.14,72.73,4.59,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,68.77,0.63,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.06,5.92,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,69.16,1.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,73.49,5.35,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,68.37,0.23,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,3,68.14,69.85,1.71,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.81,7.67,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.25,2.11,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,74.4,6.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.8,9.66,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.21,10.07,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,70.02,1.88,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,72.38,4.24,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.49,8.35,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,68.44,0.3,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,76.44,8.3,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,69.7,1.56,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,76.53,8.39,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,78.22,10.08,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,71.9,3.76,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,77.62,9.48,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,70.81,2.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.77,5.63,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.13,0.99,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,78.22,10.08,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,76.1,7.96,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,74.17,6.03,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.17,9.03,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.53,7.39,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,76.94,8.8,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,73.49,5.35,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,7,68.14,78.24,10.1,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.49,2.35,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,75.9,7.76,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.33,6.19,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,7,68.14,72.0,3.86,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.29,1.15,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.68,1.54,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.95,2.81,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.06,6.92,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.53,3.39,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.64,4.5,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,76.82,8.68,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.31,8.17,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,76.01,7.87,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,74.22,6.08,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,74.18,6.04,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,69.5,1.36,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,72.09,3.95,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.99,2.85,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,73.12,4.98,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,75.35,7.21,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,2,2,8,68.14,78.19,10.05,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,71.92,3.78,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.45,2.31,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,0,0,8,68.14,78.12,9.98,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,76.86,8.72,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,70.81,2.67,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,0,0,8,68.14,69.41,1.27,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,70.38,2.24,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.37,0.23,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.79,6.65,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,6,68.14,73.9,5.76,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.99,4.85,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,73.04,4.9,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,77.38,9.24,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,68.4,0.26,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,75.17,7.03,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.14,7.0,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.43,1.29,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,68.91,0.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.24,1.1,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.31,3.17,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.09,0.95,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,68.19,0.05,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.16,1.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.16,1.02,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,74.5,6.36,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,69.82,1.68,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,77.62,9.48,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,76.24,8.1,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,72.01,3.87,Persona abandoned before online purchase completion.
franz,1,0,0,converted,2,2,8,68.14,77.93,9.79,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,70.7,2.56,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,69.06,0.92,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,77.47,9.33,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.87,2.73,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,71.3,3.16,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.88,9.74,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.6,9.46,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,68.48,0.34,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,76.36,8.22,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,74.68,6.54,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,0,0,5,68.14,76.07,7.93,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,70.02,1.88,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,70.15,2.01,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,78.36,10.22,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,6,68.14,77.91,9.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.27,7.13,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.44,2.3,Persona abandoned before online purchase completion.
franz,1,0,0,converted,0,0,8,68.14,74.1,5.96,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,68.86,0.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.62,2.48,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,73.39,5.25,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.36,2.22,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.05,2.91,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,5,68.14,74.62,6.48,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,76.62,8.48,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.56,7.42,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,73.79,5.65,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.25,4.11,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,2,1,7,68.14,74.35,6.21,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,68.95,0.81,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,70.95,2.81,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,70.67,2.53,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,75.8,7.66,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,5,68.14,75.88,7.74,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,74.1,5.96,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.25,10.11,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.86,3.72,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,0,0,5,68.14,69.55,1.41,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,74.54,6.4,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,1,7,68.14,71.71,3.57,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,78.18,10.04,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.96,7.82,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,71.79,3.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.81,3.67,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.83,5.69,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,70.14,2.0,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,77.98,9.84,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,76.7,8.56,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,72.7,4.56,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,73.08,4.94,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,76.7,8.56,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.75,4.61,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,77.91,9.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,2,2,7,68.14,73.97,5.83,Persona abandoned before online purchase completion.
franz,0,1,0,advisor_routed,0,0,2,68.14,70.03,1.89,Out-of-scope selection routed to advisor and excluded from conversion.
franz,1,0,0,converted,1,1,8,68.14,75.68,7.54,Online purchase completed for an in-scope Start/Optimal tariff.
franz,1,0,0,converted,1,1,8,68.14,75.76,7.62,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,71.18,3.04,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,73.46,5.32,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,78.33,10.19,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,72.91,4.77,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,72.79,4.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.67,3.53,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.49,4.35,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,75.61,7.47,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,7,68.14,75.59,7.45,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,72.47,4.33,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,68.25,0.11,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,72.84,4.7,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,7,68.14,74.79,6.65,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,71.69,3.55,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,77.53,9.39,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,69.9,1.76,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,1,4,68.14,75.77,7.63,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,73.68,5.54,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,1,4,68.14,68.62,0.48,Persona abandoned before online purchase completion.
franz,1,0,0,converted,1,1,8,68.14,70.82,2.68,Online purchase completed for an in-scope Start/Optimal tariff.
franz,0,0,1,abandoned,1,0,4,68.14,76.4,8.26,Persona abandoned before online purchase completion.
franz,0,0,1,abandoned,1,0,4,68.14,70.51,2.37,Persona abandoned before online purchase completion.
